1285;309
1286;309
1287;310
1288;311
1289;313
1290;313
1291;313
1292;316
1293;312
1294;311
1295;308
1296;306
1297;309
1298;306
1299;307
1300;312
1301;312
1302;309
1303;311
1304;311
1305;312
1306;311
1307;309
1308;306
1309;306
1310;309
1311;306
1312;312
1313;311
1314;309
1315;313
1316;313
1317;309
1318;309
1319;306
1320;309
1321;308
1322;311
1323;310
1324;312
1325;309
1326;314
1327;312
1328;312
1329;313
1330;309
1331;309
1332;308
1333;309
1334;311
1335;312
1336;311
1337;312
1338;312
1339;309
1340;311
1341;306
1342;312
1343;312
1344;312
1345;312
1346;309
1347;312
1348;313
1349;312
1350;312
1351;313
1352;313
1353;313
1354;312
1355;316
1356;311
1357;314
1358;312
1359;311
1360;309
1361;313
1362;312
1363;311
1364;313
1365;312
1366;313
1367;316
1368;312
1369;316
1370;319
1371;314
1372;315
1373;313
1374;316
1375;316
1376;314
1377;316
1378;320
1379;319
1380;314
1381;314
1382;316
1383;319
1384;316
1385;316
1386;319
1387;316
1388;317
1389;319
1390;313
1391;317
1392;316
1393;317
1394;320
1395;320
1396;321
1397;317
1398;316
1399;321
1400;321
1401;317
1402;324
1403;320
1404;320
1405;319
1406;321
1407;318
1408;319
1409;321
1410;320
1411;320
1412;321
1413;320
1414;321
1415;321
1416;322
1417;324
1418;322
1419;325
1420;325
1421;325
1422;322
1423;322
1424;325
1425;325
1426;328
1427;321
1428;325
1429;324
1430;327
1431;325
1432;325
1433;325
1434;328
1435;325
1436;329
1437;329
1438;332
1439;327
1440;330
1441;327
1442;329
1443;327
1444;327
1445;328
1446;328
1447;328
1448;329
1449;329
1450;329
1451;329
1452;329
1453;332
1454;330
1455;328
1456;327
1457;328
1458;329
1459;328
1460;330
1461;329
1462;328
1463;330
1464;332
1465;330
1466;333
1467;332
1468;333
1469;335
1470;332
1471;333
1472;335
1473;335
1474;332
1475;333
1476;332
1477;330
1478;332
1479;332
1480;332
1481;336
1482;332
1483;332
1484;333
1485;333
1486;330
1487;331
1488;332
1489;332
1490;334
1491;330
1492;330
1493;331
1494;331
1495;328
1496;328
1497;331
1498;333
1499;329
1500;330
1501;333
1502;332
1503;329
1504;332
1505;331
1506;330
1507;332
1508;329
1509;332
1510;331
1511;328
1512;329
1513;330
1514;332
1515;328
1516;329
1517;328
1518;328
1519;328
1520;328
1521;330
1522;330
1523;328
1524;328
1525;329
1526;326
1527;328
1528;328
1529;325
1530;328
1531;328
1532;328
1533;327
1534;324
1535;326
1536;322
1537;322
1538;322
1539;320
1540;323
1541;324
1542;320
1543;327
1544;327
1545;322
1546;324
1547;324
1548;322
1549;319
1550;321
1551;322
1552;322
1553;317
1554;319
1555;316
1556;317
1557;320
1558;319
1559;316
1560;316
1561;316
1562;315
1563;316
1564;314
1565;316
1566;311
1567;312
1568;311
1569;314
1570;312
1571;313
1572;313
1573;312
1574;310
1575;311
1576;312
1577;311
1578;311
1579;313
1580;312
1581;313
1582;309
1583;311
1584;312
1585;311
1586;308
1587;308
1588;308
1589;308
1590;309
1591;308
1592;304
1593;308
1594;305
1595;309
1596;306
1597;308
1598;304
1599;308
1600;303
1601;304
1602;306
1603;304
1604;301
1605;303
1606;305
1607;300
1608;300
1609;306
1610;304
1611;303
1612;301
1613;300
1614;296
1615;301
1616;300
1617;300
1618;303
1619;300
1620;303
1621;298
1622;299
1623;300
1624;300
1625;300
1626;298
1627;300
1628;298
1629;300
1630;297
1631;297
1632;296
1633;297
1634;296
1635;295
1636;297
1637;295
1638;296
1639;298
1640;295
1641;293
1642;296
1643;296
1644;298
1645;297
1646;295
1647;293
1648;295
1649;293
1650;297
1651;293
1652;294
1653;296
1654;295
1655;295
1656;298
1657;296
1658;293
1659;293
1660;289
1661;296
1662;293
1663;289
1664;293
1665;295
1666;290
1667;293
1668;295
1669;292
1670;293
1671;292
1672;292
1673;290
1674;292
1675;292
1676;292
1677;290
1678;293
1679;294
1680;292
1681;295
1682;293
1683;289
1684;290
1685;292
1686;289
1687;290
1688;293
1689;289
1690;293
1691;292
1692;293
1693;293
1694;293
1695;293
1696;290
1697;290
1698;294
1699;294
1700;291
1701;291
1702;290
1703;289
1704;293
1705;289
1706;289
1707;289
1708;292
1709;290
1710;290
1711;293
1712;290
1713;292
1714;290
1715;292
1716;292
1717;292
1718;293
1719;293
1720;289
1721;292
1722;290
1723;292
1724;289
1725;288
1726;292
1727;291
1728;289
1729;293
1730;292
1731;289
1732;292
1733;290
1734;292
1735;290
1736;289
1737;289
1738;289
1739;289
1740;289
1741;289
1742;291
1743;292
1744;292
1745;293
1746;293
1747;290
1748;289
1749;289
1750;290
1751;290
1752;293
1753;292
1754;290
1755;290
1756;289
1757;289
1758;293
1759;290
1760;295
1761;291
1762;293
1763;293
1764;295
1765;290
1766;289
1767;290
1768;290
1769;290
1770;291
1771;293
1772;295
1773;295
1774;290
1775;289
1776;289
1777;293
1778;289
1779;293
1780;292
1781;293
1782;296
1783;293
1784;294
1785;292
1786;293
1787;295
1788;296
1789;296
1790;293
1791;292
1792;296
1793;293
1794;295
1795;293
1796;291
1797;293
1798;295
1799;296
1800;295
1801;293
1802;299
1803;295
1804;293
1805;295
1806;295
1807;296
1808;295
1809;293
1810;293
1811;289
1812;295
1813;297
1814;295
1815;296
1816;296
1817;296
1818;295
1819;297
1820;295
1821;296
1822;296
1823;296
1824;297
1825;297
1826;296
1827;296
1828;296
1829;296
1830;295
1831;297
1832;300
1833;298
1834;300
1835;298
1836;300
1837;300
1838;295
1839;296
1840;298
1841;297
1842;298
1843;297
1844;298
1845;300
1846;300
1847;300
1848;298
1849;300
1850;298
1851;300
1852;297
1853;300
1854;298
1855;296
1856;301
1857;301
1858;300
1859;300
1860;300
1861;304
1862;298
1863;301
1864;298
1865;299
1866;300
1867;298
1868;297
1869;300
1870;302
1871;301
1872;303
1873;301
1874;297
1875;299
1876;300
1877;301
1878;298
1879;300
1880;301
1881;300
1882;302
1883;299
1884;300
1885;299
1886;300
1887;302
1888;300
1889;297
1890;300
1891;300
1892;298
1893;300
1894;297
1895;300
1896;296
1897;298
1898;296
1899;298
1900;300
1901;295
1902;300
1903;297
1904;300
1905;296
1906;290
1907;295
1908;293
1909;296
1910;295
1911;295
1912;293
1913;296
1914;293
1915;295
1916;293
1917;295
1918;293
1919;290
1920;293
1921;289
1922;290
1923;295
1924;295
1925;291
1926;293
1927;293
1928;293
1929;292
1930;293
1931;287
1932;290
1933;290
1934;289
1935;289
1936;289
1937;289
1938;288
1939;288
1940;289
1941;288
1942;292
1943;289
1944;289
1945;288
1946;288
1947;285
1948;287
1949;287
1950;287
1951;287
1952;289
1953;284
1954;286
1955;286
1956;284
1957;285
1958;287
1959;285
1960;285
1961;289
1962;287
1963;288
1964;284
1965;284
1966;284
1967;288
1968;283
1969;282
1970;284
1971;286
1972;285
1973;282
1974;284
1975;281
1976;284
1977;284
1978;281
1979;283
1980;281
1981;281
1982;282
1983;282
1984;284
1985;280
1986;284
1987;281
1988;281
1989;281
1990;284
1991;281
1992;282
1993;279
1994;280
1995;280
1996;279
1997;281
1998;281
1999;280
2000;280
2001;280
2002;279
2003;281
2004;279
2005;277
2006;281
2007;278
2008;279
2009;279
2010;280
2011;280
2012;280
2013;277
2014;276
2015;276
2016;276
2017;277
2018;280
2019;277
2020;277
2021;277
2022;276
2023;281
2024;277
2025;276
2026;280
2027;280
2028;277
2029;276
2030;277
2031;280
2032;273
2033;274
2034;277
2035;274
2036;274
2037;273
2038;274
2039;279
2040;277
2041;274
2042;280
2043;274
2044;276
2045;274
2046;278
2047;272
