0;540
1;533
2;530
3;530
4;530
5;530
6;530
7;530
8;530
9;530
10;530
11;530
12;530
13;530
14;530
15;531
16;532
17;532
18;532
19;532
20;532
21;532
22;532
23;533
24;533
25;533
26;533
27;533
28;533
29;533
30;533
31;533
32;533
33;533
34;533
35;533
36;533
37;533
38;533
39;533
40;533
41;533
42;533
43;533
44;533
45;533
46;533
47;533
48;533
49;533
50;533
51;533
52;533
53;533
54;533
55;533
56;533
57;533
58;533
59;533
60;533
61;533
62;533
63;533
64;533
65;533
66;533
67;533
68;533
69;533
70;533
71;533
72;533
73;533
74;533
75;533
76;533
77;533
78;533
79;533
80;533
81;533
82;533
83;533
84;533
85;533
86;533
87;533
88;534
89;533
90;533
91;533
92;534
93;533
94;533
95;533
96;533
97;533
98;533
99;533
100;533
101;533
102;533
103;534
104;534
105;533
106;533
107;534
108;533
109;533
110;533
111;533
112;533
113;533
114;534
115;533
116;534
117;534
118;534
119;533
120;533
121;533
122;534
123;533
124;533
125;533
126;533
127;533
128;534
129;534
130;534
131;533
132;533
133;533
134;534
135;533
136;533
137;534
138;533
139;533
140;533
141;533
142;534
143;534
144;533
145;534
146;535
147;533
148;534
149;533
150;533
151;534
152;534
153;535
154;533
155;533
156;534
157;535
158;534
159;534
160;534
161;533
162;534
163;534
164;534
165;534
166;534
167;533
168;534
169;534
170;534
171;533
172;534
173;534
174;533
175;533
176;533
177;534
178;533
179;533
180;533
181;534
182;534
183;534
184;534
185;533
186;534
187;534
188;533
189;533
190;534
191;533
192;534
193;534
194;533
195;533
196;534
197;533
198;533
199;533
200;534
201;536
202;535
203;535
204;535
205;535
206;535
207;534
208;534
209;534
210;535
211;534
212;534
213;534
214;533
215;534
216;534
217;534
218;534
219;533
220;534
221;534
222;534
223;533
224;534
225;534
226;534
227;533
228;534
229;533
230;533
231;534
232;533
233;533
234;534
235;534
236;533
237;533
238;533
239;535
240;534
241;534
242;535
243;533
244;535
245;534
246;534
247;534
248;534
249;534
250;535
251;534
252;534
253;533
254;534
255;534
256;533
257;533
258;533
259;533
260;533
261;534
262;533
263;533
264;533
265;534
266;534
267;534
268;533
269;533
270;534
271;534
272;534
273;533
274;533
275;533
276;533
277;533
278;533
279;533
280;533
281;533
282;534
283;533
284;533
285;534
286;534
287;534
288;534
289;534
290;534
291;533
292;533
293;533
294;534
295;534
296;534
297;533
298;533
299;533
300;534
301;533
302;533
303;533
304;534
305;534
306;533
307;533
308;534
309;533
310;533
311;534
312;533
313;533
314;534
315;533
316;533
317;533
318;533
319;533
320;533
321;533
322;534
323;534
324;534
325;533
326;533
327;533
328;534
329;534
330;534
331;533
332;533
333;534
334;534
335;533
336;533
337;533
338;533
339;534
340;534
341;533
342;533
343;533
344;534
345;534
346;533
347;534
348;534
349;534
350;534
351;533
352;533
353;533
354;534
355;534
356;533
357;534
358;533
359;533
360;533
361;533
362;533
363;533
364;534
365;533
366;533
367;533
368;533
369;533
370;533
371;534
372;534
373;534
374;533
375;533
376;533
377;534
378;534
379;533
380;533
381;534
382;533
383;533
384;533
385;533
386;534
387;534
388;533
389;533
390;533
391;533
392;533
393;533
394;533
395;533
396;533
397;533
398;533
399;533
400;533
401;533
402;533
403;533
404;533
405;534
406;533
407;533
408;533
409;534
410;533
411;533
412;536
413;535
414;535
415;534
416;535
417;535
418;534
419;534
420;533
421;534
422;534
423;534
424;534
425;533
426;534
427;534
428;534
429;533
430;533
431;533
432;533
433;533
434;533
435;533
436;534
437;533
438;533
439;533
440;533
441;534
442;534
443;533
444;533
445;533
446;533
447;533
448;533
449;533
450;533
451;534
452;533
453;534
454;533
455;534
456;534
457;533
458;533
459;533
460;533
461;534
462;533
463;534
464;533
465;533
466;533
467;533
468;533
469;533
470;533
471;533
472;534
473;534
474;533
475;534
476;534
477;534
478;533
479;533
480;533
481;534
482;533
483;534
484;533
485;533
486;534
487;533
488;533
489;533
490;533
491;533
492;533
493;533
494;533
495;533
496;533
497;534
498;533
499;533
500;533
501;533
502;533
503;533
504;533
505;533
506;534
507;534
508;533
509;533
510;533
511;533
512;533
513;534
514;533
515;533
516;533
517;533
518;533
519;533
520;533
521;533
522;533
523;533
524;533
525;534
526;533
527;534
528;534
529;533
530;534
531;533
532;533
533;534
534;533
535;534
536;533
537;533
538;533
539;533
540;533
541;533
542;533
543;533
544;533
545;533
546;534
547;533
548;533
549;533
550;533
551;533
552;533
553;533
554;534
555;533
556;534
557;533
558;533
559;533
560;533
561;533
562;533
563;534
564;534
565;533
566;533
567;533
568;533
569;533
570;533
571;533
572;533
573;533
574;533
575;533
576;533
577;533
578;533
579;533
580;534
581;533
582;533
583;533
584;533
585;533
586;533
587;533
588;534
589;533
590;533
591;533
592;533
593;534
594;533
595;533
596;533
597;533
598;533
599;533
600;533
601;533
602;533
603;533
604;533
605;533
606;533
607;533
608;533
609;533
610;533
611;533
612;533
613;533
614;533
615;533
616;533
617;533
618;533
619;534
620;533
621;533
622;533
623;536
624;535
625;535
626;535
627;535
628;534
629;534
630;535
631;534
632;534
633;533
634;533
635;534
636;534
637;534
638;533
639;533
640;533
641;533
642;534
643;533
644;533
645;534
646;533
647;533
648;533
649;533
650;533
651;533
652;533
653;533
654;534
655;533
656;533
657;533
658;534
659;533
660;533
661;533
662;533
663;533
664;534
665;533
666;533
667;533
668;533
669;533
670;534
671;533
672;533
673;533
674;533
675;533
676;533
677;533
678;533
679;533
680;533
681;533
682;533
683;533
684;533
685;533
686;533
687;533
688;534
689;533
690;533
691;533
692;533
693;533
694;533
695;533
696;533
697;533
698;533
699;533
700;533
701;533
702;533
703;533
704;533
705;534
706;534
707;533
708;533
709;533
710;533
711;533
712;534
713;533
714;534
715;533
716;533
717;534
718;534
719;533
720;533
721;533
722;533
723;533
724;533
725;533
726;533
727;533
728;533
729;533
730;533
731;533
732;533
733;533
734;533
735;533
736;533
737;534
738;533
739;533
740;533
741;533
742;533
743;533
744;533
745;533
746;533
747;533
748;534
749;533
750;533
751;533
752;533
753;533
754;534
755;533
756;533
757;533
758;533
759;533
760;533
761;533
762;533
763;533
764;533
765;533
766;533
767;533
768;533
769;533
770;534
771;533
772;533
773;533
774;533
775;534
776;533
777;533
778;533
779;534
780;533
781;533
782;533
783;533
784;533
785;534
786;533
